scenario,feature,feature_group,healthy_n_patients,parkinson_n_patients,healthy_mean,healthy_std,healthy_median,healthy_q1,healthy_q3,parkinson_mean,parkinson_std,parkinson_median,parkinson_q1,parkinson_q3,mean_difference_pd_minus_healthy,median_difference_pd_minus_healthy,cohens_d,abs_cohens_d,p_value_mannwhitney,q_value_bh
combined_all,mfcc_delta2_11_std,Delta-Delta MFCC,120,75,0.8124082202335027,0.3106730878714742,0.8160879815460051,0.5129801196780575,1.0635341089524084,0.7429966045891144,0.2916109909696931,0.6615797259341617,0.4753888660901281,0.9953052042231272,-0.06941161564438825,-0.15450825561184345,-0.2286994290556475,0.2286994290556475,0.13402062051791575,0.453936166251287
combined_all,mfcc_delta2_09_mean,Delta-Delta MFCC,120,75,0.009892716289050493,0.035486945629138775,0.0017627265924394,-0.001010053565549,0.021114248029985648,0.0031466788392599337,0.035194248430922184,0.0005604801743582,-0.0043333886470779005,0.013803127391763285,-0.006746037449790559,-0.0012022464180812,-0.19070067278348837,0.19070067278348837,0.1430501396780577,0.47262644187750436
combined_all,mfcc_04_max,MFCC,120,75,69.9715597501311,38.806487984432884,76.41438461840153,31.920084476470947,103.90394592285156,63.99505683276619,35.71893898876039,60.81494355797768,30.942852020263672,97.25436401367188,-5.976502917364918,-15.59944106042385,-0.1587274957805516,0.1587274957805516,0.1430501396780577,0.47262644187750436
combined_all,mfcc_delta2_13_std,Delta-Delta MFCC,120,75,0.7258680593228013,0.268222104274607,0.7569624211004158,0.4734797165249229,0.9436093105412423,0.6679129131259864,0.25164362586313643,0.635716640579576,0.4463229795022382,0.8657032956437576,-0.057955146196814855,-0.12124578052083979,-0.22121160904695578,0.22121160904695578,0.15104904327779248,0.4942090056758841
combined_all,mfcc_delta2_04_max,Delta-Delta MFCC,120,75,6.479030013093167,4.038686591674246,5.367779240012169,2.326657295227051,9.665086030960083,5.658299522193125,3.8826172735885565,3.9025765601545572,1.913028001785278,9.39671516418457,-0.8207304909000426,-1.4652026798576117,-0.2062359678384884,0.2062359678384884,0.15253931992941744,0.49428606554051613
combined_all,mfcc_delta_08_min,Delta MFCC,120,75,-5.418894089563376,2.9718243467445764,-5.350814522554478,-8.262702941894531,-2.4596097469329834,-4.801392246185288,3.0185004556965884,-3.6518397331237793,-7.405910491943359,-2.2074402570724487,0.6175018433780881,1.6989747894306984,0.20653568567375877,0.20653568567375877,0.15707729867248202,0.49472009021146207
combined_all,mfcc_02_mean,MFCC,120,75,122.77468959249823,51.65892809892226,94.43681079264344,83.27837050027132,178.89072576668724,131.4033906456259,46.53837246607395,132.3515853881836,95.47950621812626,172.45848239831759,8.62870105312767,37.91477459554015,0.17341357338242613,0.17341357338242613,0.15707729867248202,0.49472009021146207
combined_all,chroma_03_mean,Chroma,120,75,0.5168794096789454,0.18095939339983333,0.5515848178383786,0.39221603925325776,0.6303368937751409,0.5367454567791268,0.21002082965691307,0.6069305740157794,0.4007717044993331,0.6967705162676426,0.01986604710018136,0.055345756177400784,0.10313536353817555,0.10313536353817555,0.15479567920238685,0.49472009021146207
combined_all,spectral_contrast_02_std,Spectral Contrast,120,75,4.85101174884482,1.1013045942807231,4.704197192892295,4.045012923666784,5.597444780799456,4.604517688029579,1.0057479662464168,4.593923822844782,3.8114983626664216,5.070210172204257,-0.24649406081524106,-0.11027337004751292,-0.23130222419905735,0.23130222419905735,0.15861248172024944,0.4949296883307784
combined_all,rms_mean,Energy / ZCR,120,75,0.07123415922913084,0.05339799064872436,0.060091670000932365,0.02106996395883455,0.11598856043464727,0.08701683149145144,0.06861789984883636,0.0728934276123325,0.0189150889548072,0.13559808508261156,0.015782672262320593,0.012801757611400136,0.2643925978672781,0.2643925978672781,0.16171688279994956,0.49544172275984544
combined_all,mfcc_delta_09_median,Delta MFCC,120,75,0.011113082210865124,0.0897398737720249,0.013618998709716794,-0.014201035179818609,0.0482681654393672,0.004890062665706421,0.10928751906652098,0.0059351583477109,-0.028719312511384452,0.0405244119465351,-0.006223019545158703,-0.007683840362005894,-0.06369633342161074,0.06369633342161074,0.16093651528084763,0.49544172275984544
combined_all,spectral_bandwidth_median,Spectral Descriptors,120,75,1317.970489522883,482.45919946741145,1482.4097474777473,762.5951303529658,1744.347293374444,1187.4791716835105,495.970542730678,956.8860072820158,750.8251802144848,1723.6173155031693,-130.49131783937264,-525.5237401957314,-0.267573525814216,0.267573525814216,0.17212314654011063,0.5133230122479405
combined_all,mfcc_delta_06_min,Delta MFCC,120,75,-6.397543961323128,3.7734320410160067,-6.283328838646412,-9.71689796447754,-2.5310062170028687,-5.617841169123693,4.080880102834594,-4.25609827041626,-9.312724590301514,-2.0098915696144104,0.7797027921994353,2.027230568230152,0.20022238394391695,0.20022238394391695,0.17130529465127842,0.5133230122479405
combined_all,chroma_04_max,Chroma,120,75,0.9192081385542854,0.15765072452916212,1.0,0.9027044977992773,1.0,0.9346881385139523,0.15329369628332892,1.0,0.9655010093003512,1.0,0.015479999959666868,0.0,0.09923424240623464,0.09923424240623464,0.17103567267085107,0.5133230122479405
combined_all,mfcc_delta_07_median,Delta MFCC,120,75,-0.01760436568869346,0.11413897015632893,-0.0019576678514567685,-0.05366029634114963,0.0483669098466634,-0.05240884386958271,0.14753207041876598,-0.001918101334013,-0.1025706548243761,0.0261620488017797,-0.03480447818088925,3.95665174437686e-05,-0.2719595506468778,0.2719595506468778,0.17625626918291337,0.5210382694266825
combined_all,spectral_contrast_06_median,Spectral Contrast,120,75,26.858953097500763,13.093047088506529,18.84129792330505,16.67952492432643,42.52080953452737,32.08776027700366,14.839443438328757,41.199726345193255,16.238490918131276,45.093372086308314,5.228807179502898,22.358428421888206,0.3792062856023266,0.3792062856023266,0.17877140429053662,0.52387794126879
combined_all,mfcc_07_min,MFCC,120,75,-31.032740275334156,31.969045638044385,-42.056010752916336,-54.93906235694885,2.2081732749938965,-22.29028406547701,34.11489786564994,-11.25014305114746,-55.382484436035156,8.458645820617676,8.742456209857146,30.805867701768875,0.26647004120566997,0.26647004120566997,0.1813131399426905,0.5267459324197129
combined_all,mfcc_delta2_02_median,Delta-Delta MFCC,120,75,-0.021358454912100155,0.10479981214673666,-0.0086122900247573,-0.06276401501963845,0.026366150810645184,0.008781731239770173,0.10040722226035453,0.0006041582673788,-0.05734944064170115,0.03791701979935165,0.030140186151870328,0.0092164482921361,0.2922324189027591,0.2922324189027591,0.2035448544668188,0.5444017139310947
combined_all,spectral_bandwidth_max,Spectral Descriptors,120,75,2169.786339039122,905.2226243082895,2377.142011743257,1069.184019970719,2963.3788253150033,1906.812136424265,941.7264104472441,1347.1307687458282,1017.5778571568242,2941.4595457685764,-262.9742026148572,-1030.011242997429,-0.28603110370506296,0.28603110370506296,0.2035448544668188,0.5444017139310947
combined_all,mfcc_delta_03_min,Delta MFCC,120,75,-13.024933803840899,8.287479898378356,-12.630826849490404,-20.448011875152588,-4.400627970695496,-11.256748312316601,6.826057613441594,-10.498298275470734,-17.400039672851562,-5.194042921066284,1.7681854915242976,2.1325285740196698,0.2278664618233289,0.2278664618233289,0.19532334914112237,0.5444017139310947
combined_all,spectral_contrast_03_std,Spectral Contrast,120,75,4.7198784197823995,0.9956663700927206,4.529773113819208,3.986191733085907,5.389940407581151,4.509370195489577,0.8914447514334222,4.486205914024432,3.807125381472475,5.025951853250513,-0.21050822429282245,-0.043567199794775746,-0.21995570248888394,0.21995570248888394,0.1962246389052027,0.5444017139310947
combined_all,mfcc_delta_08_max,Delta MFCC,120,75,5.509158621827921,3.0444297846776363,5.6185482032597065,2.205366611480713,8.379026969273886,4.859474777524349,2.9116790262762406,3.814370632171631,2.3038798570632943,7.3140153884887695,-0.6496838443035715,-1.8041775710880756,-0.21697887077129704,0.21697887077129704,0.20261910553860396,0.5444017139310947
combined_all,spectral_contrast_05_min,Spectral Contrast,120,75,10.240814922020085,3.7142256191450334,10.838284165313928,6.639483095567942,12.828355212106652,9.481559507314913,4.170223054872775,10.358075810093302,5.698632287087357,12.473228599587015,-0.7592554147051729,-0.48020835522062555,-0.19491182912411142,0.19491182912411142,0.201696427972885,0.5444017139310947
combined_all,chroma_11_std,Chroma,120,75,0.19142614588983456,0.07500538996595395,0.19711094482749958,0.13917217416583755,0.2671280129914023,0.1785530615010523,0.07030673904265729,0.1984765610292166,0.1164325762269344,0.238757868886948,-0.012873084388782263,0.0013656162017170181,-0.17576702177682338,0.17576702177682338,0.201696427972885,0.5444017139310947
combined_all,mfcc_02_std,MFCC,120,75,28.07831220225015,12.254495936784144,31.928566235523398,15.213868675718485,37.93957070557083,26.46746006412103,10.848890232919555,30.05245027911398,16.878177262457548,34.9922334849028,-1.6108521381291183,-1.8761159564094179,-0.13726346515407056,0.13726346515407056,0.19352988275915983,0.5444017139310947
combined_all,mfcc_01_max,MFCC,120,75,-59.09206851758282,46.92023133109253,-63.451196834445,-98.45854949951172,-15.590673446655272,-53.3206719329314,41.07655043126846,-61.46991729736328,-85.81124877929688,-19.895416259765625,5.77139658465142,1.9812795370817184,0.1289124255037644,0.1289124255037644,0.1944250984783068,0.5444017139310947
combined_all,chroma_03_median,Chroma,120,75,0.5160003812167481,0.19798830855049918,0.5542572140693665,0.3740336110931821,0.6506498008966446,0.5414356518132488,0.24306294109953752,0.6264377236366272,0.3231255114078522,0.7212046533823013,0.025435270596500748,0.07218050956726074,0.1175471563952577,0.1175471563952577,0.20261545203107012,0.5444017139310947
combined_all,spectral_contrast_04_min,Spectral Contrast,120,75,10.353989339214385,4.851089102666597,10.176044934925187,5.486674117773322,14.005684685615693,11.303926488393422,5.551074198146192,11.351141177759152,6.489644466289354,15.266797200934526,0.9499371491790374,1.1750962428339644,0.18514485821233467,0.18514485821233467,0.2054055820020675,0.5450526073598169
combined_all,chroma_06_mean,Chroma,120,75,0.5626578244581056,0.17676755118712933,0.6069839646935056,0.4443188667182212,0.6449388306174312,0.5124030658851415,0.1979131672326503,0.5603188200396733,0.361441739267144,0.6514850158957354,-0.05025475857296413,-0.04666514465383231,-0.2714113417517628,0.2714113417517628,0.2086913630702517,0.5488957237357796
combined_all,mfcc_03_max,MFCC,120,75,39.28255708360663,73.97796473348774,67.2950556576252,-40.93027973175049,102.13517379760742,23.476792296218115,71.02220990486474,3.112107753753662,-35.2917423248291,95.158203125,-15.805764787388519,-64.18294790387154,-0.21693680023059925,0.21693680023059925,0.21011141947155954,0.5488957237357796
combined_all,mfcc_delta2_02_min,Delta-Delta MFCC,120,75,-12.624095392163493,8.02607802517805,-11.090470999479294,-19.616967916488644,-3.92467200756073,-10.955572268301957,7.697685320866285,-7.652448654174805,-19.366697311401367,-3.8856439590454097,1.6685231238615366,3.438022345304489,0.2111579029931984,0.2111579029931984,0.2120154408386199,0.5496092581739609
combined_all,mfcc_delta_13_std,Delta MFCC,120,75,1.1088402804929391,0.4093163299642588,1.1781910426911755,0.7439128795502763,1.411625255458925,1.025267775144389,0.36818200235051435,1.0135505848651396,0.672477567056531,1.392796371318564,-0.0835725053485501,-0.16464045782603587,-0.21208469352974835,0.21208469352974835,0.2148948000069527,0.5528209740636875
combined_all,mfcc_delta_05_max,Delta MFCC,120,75,7.661631505350527,4.879652592686598,6.924716170877218,2.454724609851837,12.192692756652832,6.555359439659788,4.624357639440422,4.084066390991211,2.649320244789124,11.189710140228271,-1.1062720656907388,-2.8406497798860073,-0.23127421407099155,0.23127421407099155,0.21682996592976977,0.5535734736237304
combined_all,mfcc_08_median,MFCC,120,75,-12.193735159643223,16.045872473903316,-7.454881906509399,-26.287235736846924,1.648008942604065,-14.9418260754344,16.193643121120434,-13.584186553955078,-30.160914421081543,0.1790473312139511,-2.7480909157911775,-6.129304647445679,-0.1706603527092508,0.1706603527092508,0.22469597453595314,0.5693424317189189
combined_all,spectral_rolloff_max,Spectral Descriptors,120,75,5199.151350494124,2318.4237744298807,5797.8515625,2644.53125,7302.734375,4624.341301699663,2327.3618870207147,3328.125,2539.0625,7210.9375,-574.8100487944612,-2469.7265625,-0.24756501850539192,0.24756501850539192,0.2347783877096533,0.5776900715819568
combined_all,chroma_06_median,Chroma,120,75,0.5693826723266463,0.19809018022780872,0.617201382915179,0.4354057586169801,0.6711874604225159,0.5181416064096601,0.23690529436011842,0.5787058174610138,0.32326778769493103,0.6810529232025146,-0.051241065916986184,-0.038495565454165215,-0.23966012059037647,0.23966012059037647,0.2379027348168269,0.5776900715819568
combined_all,mfcc_delta2_02_max,Delta-Delta MFCC,120,75,13.29239544876111,9.091989453361546,11.230445243418217,3.0916587114334106,21.80699920654297,11.543076634979782,9.001164603163954,8.227293014526367,3.265699625015259,21.78260803222656,-1.7493188137813274,-3.0031522288918495,-0.19313967891709072,0.19313967891709072,0.2399899407165399,0.5776900715819568
combined_all,mfcc_09_std,MFCC,120,75,9.166456139865925,3.8819593837923274,9.780131067908192,5.412054207587072,12.029264601076605,8.438587773570195,3.7438752352482534,7.3585703430126985,5.164112086259827,11.215112297389823,-0.7278683662957306,-2.4215607248954933,-0.19006362243503994,0.19006362243503994,0.2307278343062461,0.5776900715819568
combined_all,mfcc_06_min,MFCC,120,75,-44.88106863020808,18.46572792452424,-45.662450194358826,-60.765512466430664,-30.25079584121704,-41.58121687722337,17.081949564396027,-40.21580505371094,-57.05289459228516,-28.062837600708008,3.299851752984708,5.446645140647888,0.18385853542826164,0.18385853542826164,0.2389480630514632,0.5776900715819568
combined_all,mfcc_08_mean,MFCC,120,75,-13.08458046315141,15.412402688892172,-9.858300427995928,-26.592110597898092,0.2004050461275155,-15.354882088189573,15.446421753588734,-13.998549470447358,-30.03228707449073,-1.3976473369707085,-2.2703016250381634,-4.14024904245143,-0.14717890687574037,0.14717890687574037,0.2399899407165399,0.5776900715819568
combined_all,mfcc_delta2_08_mean,Delta-Delta MFCC,120,75,0.030638667216096007,0.061155320749674585,0.003581828480266767,-0.000520847128150875,0.04433550376649778,0.024652977010372442,0.06446850263696845,0.0021791289817146,-0.0018728983606185,0.0250964731748006,-0.005985690205723565,-0.0014026994985521669,-0.09585318255566676,0.09585318255566676,0.2399899407165399,0.5776900715819568
combined_all,mfcc_07_std,MFCC,120,75,10.73140109788469,4.425022205661968,11.05399874280492,6.529405332530551,14.560172191114159,10.086368312783925,3.9920460386224965,9.438822552497824,6.726634673072876,13.46533981264218,-0.6450327851007653,-1.6151761903070962,-0.15126663997090087,0.15126663997090087,0.24313477212476153,0.58110934897904
combined_all,mfcc_delta2_03_median,Delta-Delta MFCC,120,75,-0.00044037278923475233,0.10491405758126889,-0.01430806238204235,-0.06590119143947958,0.03919653772572926,0.01976970149695637,0.11420449127822391,-0.0081819808110594,-0.05737892817705865,0.06422944087535135,0.02021007428619112,0.00612608157098295,0.18614751920435868,0.18614751920435868,0.24951106219491215,0.5892324780024264
combined_all,zcr_median,Energy / ZCR,120,75,0.0797639634874132,0.024315424727037363,0.07568359375,0.06396484375,0.09130859375,0.07840148307561436,0.03349548186786527,0.06884765625,0.0546875,0.1036376953125,-0.0013624804117988443,-0.0068359375,-0.04833060417865408,0.04833060417865408,0.2500303986775875,0.5892324780024264
combined_all,spectral_contrast_07_median,Spectral Contrast,120,75,19.50108472472949,6.122062658599114,17.595109148664356,13.561390765773858,24.395211142880754,18.996520199449183,6.379141785895265,13.658276620687118,13.387335267043476,25.320547391767178,-0.5045645252803084,-3.936832527977238,-0.08109508887600451,0.08109508887600451,0.2560032980901755,0.5949869755613044
combined_all,chroma_09_max,Chroma,120,75,0.9155921282598939,0.14044317004117302,1.0,0.8745737825520337,1.0,0.9191618480293378,0.156267128620621,1.0,0.9082186833024025,1.0,0.0035697197694438687,0.0,0.024331433184494766,0.024331433184494766,0.2559328726884922,0.5949869755613044
combined_all,chroma_07_max,Chroma,120,75,0.9467928280241977,0.10091554607496665,1.0,0.939029335975647,1.0,0.8905739077227346,0.17814899216102426,1.0,0.8411936520133168,1.0,-0.05621892030146314,0.0,-0.41391368034972176,0.41391368034972176,0.2602884072692373,0.5967156003383195
combined_all,mfcc_delta_03_median,Delta MFCC,120,75,0.13403278976759816,0.24594388286127555,0.06849629824864678,0.004903075634501909,0.22539412602782247,0.21845223103460568,0.4189319408580397,0.096706960350275,0.02095170738175505,0.2878976203501224,0.08441944126700751,0.028210662101628217,0.2610371453673286,0.2610371453673286,0.259293050639411,0.5967156003383195
combined_all,mfcc_delta2_06_min,Delta-Delta MFCC,120,75,-4.264427994017322,2.610907872505482,-3.8651930950582027,-6.637193202972412,-1.657468020915985,-3.823114596621226,2.820185321503253,-2.527008295059204,-6.640443801879883,-1.2562346458435059,0.4413133973960961,1.3381847999989986,0.16386988461558422,0.16386988461558422,0.26372476653532084,0.6005084210973184
combined_all,mfcc_delta2_08_min,Delta-Delta MFCC,120,75,-3.6698939142271114,2.0929136273143625,-3.39317362383008,-5.684405088424683,-1.4633992314338684,-3.361849101941193,2.23562566685326,-2.221491813659668,-5.387460708618164,-1.3481113910675049,0.3080448122859183,1.171681810170412,0.14335981127964947,0.14335981127964947,0.2659601082459616,0.6015339360999267
combined_all,chroma_05_std,Chroma,120,75,0.19346280630430493,0.06170365629326707,0.21091718183509767,0.14747241559575322,0.2517103789208955,0.18453109536027695,0.06399796450913202,0.1973316595067174,0.14655468610521366,0.2332257718376404,-0.008931710944027976,-0.013585522328380256,-0.1426944052725236,0.1426944052725236,0.27503170478304306,0.61790456341257
combined_all,shimmer_rel,Perturbation / HNR,120,75,0.18769041369141787,0.09864773774051439,0.18575375484457857,0.08488090150058267,0.2809194922447204,0.169195661297633,0.10375684046146672,0.1413321495056152,0.07198074832558625,0.2778889238834381,-0.01849475239378487,-0.04442160533896336,-0.1837762582467839,0.1837762582467839,0.2773322274704546,0.6189467593214781
combined_all,chroma_11_max,Chroma,120,75,0.9097234836689985,0.1505839140173249,1.0,0.8769878628663719,1.0,0.8618640456910858,0.19756426106027808,1.0,0.7225486636161804,1.0,-0.0478594379779127,0.0,-0.2812985581117885,0.2812985581117885,0.2909806221027207,0.6287123638741309
combined_all,spectral_rolloff_std,Spectral Descriptors,120,75,948.5589751607057,620.6751209941941,1011.1485032333985,245.43235354405326,1515.8219493750425,831.9028595677024,594.7720974099971,654.9971689522717,288.5527234923329,1435.0722938357328,-116.65611559300328,-356.15133428112676,-0.19096615844498072,0.19096615844498072,0.30596091298325656,0.6287123638741309
combined_all,mfcc_delta2_01_min,Delta-Delta MFCC,120,75,-22.93111533085601,15.450288193249579,-22.504163406789303,-37.82854652404785,-5.159731149673462,-20.419746023233166,14.341129163429962,-17.198341369628906,-34.354713439941406,-6.929290294647217,2.511369307622843,5.305822037160397,0.16703831501012784,0.16703831501012784,0.29260475283433063,0.6287123638741309
combined_all,mfcc_delta_10_std,Delta MFCC,120,75,1.326715682575142,0.5780185098304588,1.4347151838174181,0.7457443785012378,1.8145159845931347,1.2323505227462621,0.5940132197917506,1.0967269128416293,0.7213713431159473,1.7229727941310524,-0.09436515982887994,-0.3379882709757889,-0.16152804063392207,0.16152804063392207,0.3035029273675074,0.6287123638741309
combined_all,mfcc_delta_12_max,Delta MFCC,120,75,4.102291086686249,2.31210067801301,3.7581860311329365,1.791142851114273,5.92353630065918,3.72897257812871,2.3419965226998873,2.9340932369232178,1.652968168258667,5.674277067184448,-0.37331850855753945,-0.8240927942097187,-0.1606632357683788,0.1606632357683788,0.29260475283433063,0.6287123638741309
combined_all,mfcc_03_std,MFCC,120,75,21.418098083284534,8.677620084484628,20.348614313163807,14.57172826873288,29.0153106512459,20.175425807152894,7.631935966585882,19.255902745488346,14.078687015446706,27.09802876960165,-1.242672276131639,-1.0927115676754617,-0.14985883301624683,0.14985883301624683,0.29741551945342004,0.6287123638741309
combined_all,mfcc_delta_11_median,Delta MFCC,120,75,0.020550104670343936,0.08698729704893714,0.006126606060812849,-0.0197569988667964,0.036966431402561256,0.033957481596466985,0.10573951420323482,0.0126977320760488,-0.00773197016678745,0.0276160240173339,0.013407376926123048,0.0065711260152359514,0.14170067010643456,0.14170067010643456,0.3035029273675074,0.6287123638741309
combined_all,mfcc_08_min,MFCC,120,75,-45.546464095385666,11.031008078787103,-43.94307327270508,-52.688484236598015,-38.505043029785156,-43.98436126339466,11.773603920925101,-45.40009307861328,-51.91722106933594,-33.911922454833984,1.5621028319910053,-1.4570198059082031,0.1379767528627665,0.1379767528627665,0.2902190727405448,0.6287123638741309
combined_all,mfcc_delta_05_mean,Delta MFCC,120,75,0.013761751513311177,0.08634969073244265,0.0012091987830999,-0.009723370997540967,0.03086562281683866,0.02637306601642246,0.10171168833697405,0.0049873652677209,-0.0050006033866956505,0.07122859575866365,0.012611314503111284,0.003778166484621,0.1362770861339268,0.1362770861339268,0.3022788690079665,0.6287123638741309
combined_all,chroma_12_std,Chroma,120,75,0.18683391883700926,0.07262458595316074,0.207983150098217,0.14251382631472825,0.252841541546876,0.18010479162450843,0.06681048691148764,0.2033438566819624,0.12511945693538473,0.2388165605623591,-0.006729127212500824,-0.004639293416254603,-0.09551352869940924,0.09551352869940924,0.30596091298325656,0.6287123638741309
combined_all,pitch_hz_mean,Pitch / Voicing,120,75,250.19204230550812,73.45330021295104,229.26187398837112,199.93341962314122,288.14011345569884,244.72104049904345,77.37855780837076,221.11600325734992,187.680076273978,287.57701708954085,-5.47100180646467,-8.145870731021205,-0.07296360448959945,0.07296360448959945,0.298626425455393,0.6287123638741309
combined_all,mfcc_delta_12_mean,Delta MFCC,120,75,-0.015481283253162855,0.07011853784860356,-0.00078440054823625,-0.0090030898994189,0.006830213846883308,-0.018606408172610493,0.09922049019692299,-0.0018107178805951,-0.02791674331602345,0.0022995930033686,-0.0031251249194476378,-0.00102631733235885,-0.03788061230507561,0.03788061230507561,0.3010580996131592,0.6287123638741309
combined_all,chroma_03_max,Chroma,120,75,0.9117918883127949,0.15116648812739922,1.0,0.8534178640693426,1.0,0.9128618136460682,0.16678751177107282,1.0,0.8956254869699478,1.0,0.001069925333273325,0.0,0.006800113889882697,0.006800113889882697,0.3058139899643828,0.6287123638741309
combined_all,mfcc_04_min,MFCC,120,75,-37.40123555053535,21.495920771541407,-37.10596128553152,-51.28907383978367,-23.36772632598877,-33.86051234052627,23.094240365865904,-32.984832763671875,-49.59877014160156,-17.010058403015137,3.5407232100090766,4.121128521859646,0.16005148076801953,0.16005148076801953,0.31091637137892403,0.6350231342708933
combined_all,mfcc_delta_09_max,Delta MFCC,120,75,5.060084690510208,2.890072343753888,4.855592163900534,2.022263377904892,7.770432949066162,4.662234207796001,3.166303670748845,3.5813075833022596,1.7284011840820312,7.459360122680664,-0.3978504827142073,-1.274284580598274,-0.13266131891083324,0.13266131891083324,0.31592449494553354,0.6413647879315952
combined_all,mfcc_delta2_10_std,Delta-Delta MFCC,120,75,0.8647374623127407,0.3691018175619091,0.8877598072136292,0.4974241967170773,1.2126775567632455,0.8109855291088134,0.3663329591690369,0.7241996638555988,0.4994964486170076,1.1115138350382965,-0.05375193320392735,-0.16356014335803049,-0.1460481113544826,0.1460481113544826,0.32098529251751473,0.6477367878946255
combined_all,chroma_01_mean,Chroma,120,75,0.46862353524667194,0.157811314268394,0.5298552984054785,0.3592905979060628,0.5789950914028336,0.4778160532650344,0.20449460994256044,0.5237042712642974,0.3250153254531756,0.6331112485582385,0.009192518018362461,-0.006151027141181098,0.051885112798966064,0.051885112798966064,0.3235354436932244,0.6489966935989084
combined_all,mfcc_delta_13_mean,Delta MFCC,120,75,0.007982391473774152,0.06266145142417033,0.0001976493199985,-0.0049664306523523,0.006828978319538865,-0.0038022966248619115,0.08059631867658722,-0.0003307605976939,-0.017111503229874203,0.009776328707699433,-0.011784688098636063,-0.0005284099176924,-0.1681540876742671,0.1681540876742671,0.3338676897074432,0.6644243991957913
combined_all,mfcc_delta2_06_mean,Delta-Delta MFCC,120,75,0.0262582834549955,0.05000527267997152,0.0055629831415037,-0.00040270728642735,0.037689184670041585,0.03499962640982475,0.0725875492946173,0.0046226244186753,-0.00023773369960565,0.0909977622049283,0.00874134295482925,-0.0009403587228284001,0.14646418811779977,0.14646418811779977,0.3391127497379113,0.6644243991957913
combined_all,mfcc_delta2_01_median,Delta-Delta MFCC,120,75,0.15934086770187805,0.23698812293879878,0.1529920473694801,0.0732921920716762,0.2536996901035309,0.12958056285016714,0.21422780700971758,0.129758596420288,0.0275653447024524,0.2201347611844539,-0.02976030485171091,-0.023233450949192103,-0.13022523692983046,0.13022523692983046,0.3391127497379113,0.6644243991957913
combined_all,mfcc_delta_10_median,Delta MFCC,120,75,-0.00011491485590640084,0.10141249497072159,0.0075945684220641,-0.026827481575310175,0.030959856196811096,-0.011932054604516028,0.08600073745740941,-0.0061659018974751,-0.03224784880876535,0.0290343984961509,-0.011817139748609628,-0.013760470319539201,-0.12335624029930135,0.12335624029930135,0.33648364539977893,0.6644243991957913
combined_all,mfcc_delta_09_min,Delta MFCC,120,75,-5.110031377770898,2.7955129221268717,-5.203964881598949,-7.61623477935791,-2.167637586593628,-4.61983718776455,2.9366935768019706,-3.42532730102539,-7.764707565307617,-1.984488368034363,0.49019419000634823,1.7786375805735593,0.17196953923205194,0.17196953923205194,0.34308104703971354,0.6683139471236038
combined_all,mfcc_04_median,MFCC,120,75,12.540322977387515,11.966454859483596,14.5622132619222,5.428604282904416,21.290589652955536,13.76432497627023,15.402909014423983,18.712958335876465,4.864697456359863,22.458644377263212,1.2240019988827147,4.1507450739542655,0.09142033683015977,0.09142033683015977,0.34841806986455937,0.6748097100250374
combined_all,spectral_contrast_05_max,Spectral Contrast,120,75,29.17619064350687,4.281685228639078,29.77947621655317,25.82034084091404,31.95171573138174,28.642104485249163,4.476005705137762,27.986578912372515,25.82009027591073,31.936464632907445,-0.5340861582577077,-1.7928973041806557,-0.1225750926289709,0.1225750926289709,0.3565219537109018,0.686559419431851
combined_all,spectral_bandwidth_std,Spectral Descriptors,120,75,252.80824500371583,151.2538131285889,291.0360825441246,72.18168171652393,377.8360581693046,216.79480622404975,153.19204285497577,161.02370643520365,75.82886526120762,366.342287635868,-36.013438779666075,-130.01237610892096,-0.23693068964915362,0.23693068964915362,0.3592494358311884,0.6878810220176732
combined_all,mfcc_delta2_13_median,Delta-Delta MFCC,120,75,0.0030977819036333834,0.047484347488607206,-0.0017211745798704063,-0.013866455992683699,0.014277547801611905,0.011796184794961905,0.04710252132153926,0.0024268699344247,-0.0154330637305974,0.01839969214051955,0.008698402891328522,0.0041480445142951065,0.1837497483339214,0.1837497483339214,0.37588845308948393,0.6963092163674618
combined_all,chroma_11_median,Chroma,120,75,0.540309990311323,0.21379045615293207,0.5950400531291962,0.36284350440837443,0.7087366282939911,0.4977866360883572,0.2715166198664609,0.5433786511421204,0.2216950990259647,0.7417315244674683,-0.04252335422296577,-0.051661401987075806,-0.17897974739470834,0.17897974739470834,0.3822468991928203,0.6963092163674618
combined_all,spectral_contrast_01_max,Spectral Contrast,120,75,42.985648438332674,8.547682562595133,42.9355642592227,38.92656010924401,48.860555631218936,41.531106926302094,10.547881361490822,42.41351943650805,34.12614499768396,49.43113729607286,-1.4545415120305805,-0.5220448227146548,-0.15531292473995315,0.15531292473995315,0.3772961926461812,0.6963092163674618
combined_all,mfcc_02_median,MFCC,120,75,123.68047565071501,51.300593447042154,97.09240531921387,84.44247907400131,177.41911697387695,130.5439368205163,49.561225863812915,135.01947021484375,92.66842651367188,175.21499252319336,6.8634611698012975,37.92706489562988,0.13553238139748616,0.13553238139748616,0.38153887545377896,0.6963092163674618
combined_all,mfcc_08_max,MFCC,120,75,15.40376552788891,24.595779909977374,20.406724892556667,-7.18524432182312,36.98973846435546,12.279673288662845,24.690184820770483,3.369845390319824,-8.465182781219482,36.39559555053711,-3.124092239226064,-17.036879502236843,-0.12683053675106898,0.12683053675106898,0.37870717765977835,0.6963092163674618
